ID (anonmized),Name (anonymized),Term,Class Nbr,Subject,Catalog,Component,Course (short title),Credit hours,Course ID,Major,Class,Section
11692398,Student 923,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CND,Class of 2023,S1
15478969,Student 789,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,SDP,Class of 2023,S1
18973426,Student 734,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CS,Class of 2023,S1
17082090,Student 820,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CND,Class of 2023,S1
14884508,Student 845,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,SDP,Class of 2023,S1
14784662,Student 846,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,SDP,Class of 2023,S1
13782140,Student 821,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CND,Class of 2023,S1
13778586,Student 785,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CND,Class of 2023,S1
15588619,Student 886,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,SDP,Class of 2023,S1
10290733,Student 907,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,SDP,Class of 2024,S1
14786879,Student 868,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,SDP,Class of 2024,S1
11889102,Student 891,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,SDP,Class of 2024,S1
10195347,Student 953,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CH,Class of 2024,S1
10087274,Student 872,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,SDP,Class of 2024,S1
12947701,Student 477,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CH,Class of 2025,S1
12119393,Student 193,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CND,Class of 2026,S1
17319549,Student 195,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CH,Class of 2026,S1
15517896,Student 178,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,SDP,Class of 2026,S1
12034431,Student 344,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,SDP,Class of 2026,S1
18234698,Student 346,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CH,Class of 2026,S1
15719806,Student 198,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CH,Class of 2026,S1
13630945,Student 309,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CH,Class of 2026,S1
10933265,Student 332,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,SDP,Class of 2026,S1
15331055,Student 310,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CH,Class of 2026,S1
12818458,Student 184,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CH,Class of 2026,S1
19729680,Student 296,2311,1197,REL/ANT, 201,SEM,Rumi,3,669129,CH,Class of 2026,S1
13691998,Student 919,2311,1020,COM, 303L,LAB,Post Production (Lab),1,669130,CND,Class of 2023,T1
10385258,Student 852,2311,1020,COM, 303L,LAB,Post Production (Lab),1,669130,CND,Class of 2024,T1
16885387,Student 853,2311,1020,COM, 303L,LAB,Post Production (Lab),1,669130,CND,Class of 2024,T1
19375988,Student 759,2311,1020,COM, 303L,LAB,Post Production (Lab),1,669130,CND,Class of 2024,T1
11079132,Student 791,2311,1020,COM, 303L,LAB,Post Production (Lab),1,669130,CND,Class of 2024,T1
17985482,Student 854,2311,1020,COM, 303L,LAB,Post Production (Lab),1,669130,CND,Class of 2024,T1
11693631,Student 936,2311,1020,COM, 303L,LAB,Post Production (Lab),1,669130,CND,Class of 2024,T1
11979436,Student 794,2311,1020,COM, 303L,LAB,Post Production (Lab),1,669130,CND,Class of 2024,T1
16383907,Student 839,2311,1020,COM, 303L,LAB,Post Production (Lab),1,669130,CND,Class of 2024,T1
14770741,Student 707,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
11671755,Student 717,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
12713966,Student 139,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
18869759,Student 697,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
18614022,Student 140,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
18714144,Student 141,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
1396831,Student 68,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,EE,Class of 2023,L1
10970835,Student 708,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
12270941,Student 709,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
13671010,Student 710,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
11614251,Student 142,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
15771240,Student 712,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
11374350,Student 743,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
10170159,Student 701,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
12314409,Student 144,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
19373660,Student 736,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
10673732,Student 737,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
14869371,Student 693,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
11369465,Student 694,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
11014847,Student 148,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
17396911,Student 969,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CE,Class of 2023,L1
12570477,Student 704,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
13664248,Student 642,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2023,L1
19567491,Student 674,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2024,L1
16067756,Student 677,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2024,L1
19866352,Student 663,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2024,L1
13466549,Student 665,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2024,L1
14566671,Student 666,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2024,L1
19168429,Student 684,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CS,Class of 2024,L1
12039994,Student 399,2311,1237,PHIL/CS, 223/223,LEC,Ethics of AI,3,669131,CH,Class of 2026,L1
18981487,Student 814,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,CH,Class of 2023,S1
13285911,Student 859,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,SDP,Class of 2023,S1
18193416,Student 934,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,SDP,Class of 2023,S1
14175381,Student 753,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,CND,Class of 2024,S1
13695009,Student 950,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,CH,Class of 2024,S1
19683871,Student 838,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,CH,Class of 2024,S1
14981011,Student 810,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,SDP,Class of 2024,S1
12649790,Student 497,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,SDP,Class of 2025,S1
15749988,Student 499,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,SDP,Class of 2025,S1
18550144,Student 501,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,SDP,Class of 2025,S1
13595404,Student 954,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,CH,Class of 2025,S1
18674736,Student 747,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,SDP,Class of 2025,S1
17850888,Student 508,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,CH,Class of 2025,S1
18022478,Student 224,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,SDP,Class of 2026,S1
19931142,Student 311,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,SDP,Class of 2026,S1
11523317,Student 233,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,SDP,Class of 2026,S1
19729680,Student 296,2311,1180,LIT, 207,SEM,What is Gender?,3,669132,CH,Class of 2026,S1
10879275,Student 792,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2023,L1
16074646,Student 746,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2023,L1
1396831,Student 68,2311,1012,CE, 325,LEC,Digital System Design,3,669133,EE,Class of 2023,L1
17379334,Student 793,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2023,L1
17396911,Student 969,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2023,L1
1117715,Student 77,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2024,L1
1967825,Student 78,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2024,L1
1188045,Student 80,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2024,L1
1158175,Student 81,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2024,L1
1808210,Student 82,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2024,L1
1868326,Student 83,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2024,L1
1208458,Student 84,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2024,L1
1788562,Student 85,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2024,L1
1008641,Student 86,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2024,L1
1098777,Student 87,2311,1012,CE, 325,LEC,Digital System Design,3,669133,CE,Class of 2024,L1
16383106,Student 831,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2023,S1
18993162,Student 931,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2023,S1
10214367,Student 143,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2023,S1
18695733,Student 957,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2023,S1
16476503,Student 765,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2023,S1
12883271,Student 832,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2023,S1
15478969,Student 789,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2023,S1
16983567,Student 835,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2023,S1
18383638,Student 836,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2023,S1
18286228,Student 862,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2023,S1
11194131,Student 941,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,CND,Class of 2024,S1
19465732,Student 657,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,CS,Class of 2024,S1
16980740,Student 807,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2024,S1
16887322,Student 873,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2024,S1
13147966,Student 479,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2025,S1
14959947,Student 599,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2025,S1
19746129,Student 461,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2025,S1
15241260,Student 412,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2025,S1
10447119,Student 471,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2025,S1
14659074,Student 590,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2025,S1
17541654,Student 416,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2026,S1
18339159,Student 391,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2026,S1
10823576,Student 235,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2026,S1
18323611,Student 236,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2026,S1
16121804,Student 218,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2026,S1
10622395,Student 223,2311,1207,SDP, 215,SEM,Urban Design and Public Space,3,669134,SDP,Class of 2026,S1
17953055,Student 530,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2023,S1
18477476,Student 774,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2023,S1
14686394,Student 863,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2023,S1
19796317,Student 963,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
19775432,Student 754,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
10749334,Student 493,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
18775802,Student 758,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
10590512,Student 905,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
11280946,Student 809,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
13079944,Student 799,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
19675102,Student 751,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
12279737,Student 797,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
18676131,Student 761,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
10793782,Student 937,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
16275065,Student 750,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
10656792,Student 567,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
18876927,Student 769,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
15575661,Student 756,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
16284940,Student 849,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
10175793,Student 757,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
17482443,Student 824,2311,1213,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S1
16784293,Student 842,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2022,S2
13883461,Student 834,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2023,S2
18995946,Student 959,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2023,S2
19789594,Student 895,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2023,S2
12189767,Student 897,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2023,S2
12076619,Student 766,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
16186527,Student 865,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
13195119,Student 951,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
17388783,Student 887,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
18876029,Student 760,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
14981011,Student 810,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
16790681,Student 906,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
13086768,Student 867,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
11395206,Student 952,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
15376780,Student 767,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
17988881,Student 888,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
19349508,Student 495,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
18184086,Student 840,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
11889102,Student 891,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
14484880,Student 848,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
12796003,Student 960,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
17461616,Student 616,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
10981197,Student 811,2311,1214,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S2
12394715,Student 947,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
17486449,Student 864,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
12254842,Student 548,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
15596155,Student 961,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
15586654,Student 866,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
15094898,Student 948,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
16580671,Student 806,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
17444956,Student 449,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
10290733,Student 907,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
13064370,Student 643,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
18379076,Student 790,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
18974989,Student 749,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
14786879,Student 868,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
14596289,Student 962,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
16684724,Student 847,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
12761526,Student 615,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
15956804,Student 568,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
14586987,Student 869,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
10987008,Student 870,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
15587134,Student 871,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
10087274,Student 872,2311,1215,SDP, 303,SEM,Public Policy II,4,669135,SDP,Class of 2024,S3
147753,Student 7,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2025,L1
1539333,Student 93,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
1329496,Student 94,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
16211325,Student 113,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
19911413,Student 114,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
1459662,Student 96,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
11211672,Student 116,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
12812072,Student 120,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
10633870,Student 338,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
15710326,Student 103,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
12210491,Student 104,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
16315787,Student 157,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
12710779,Student 107,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
12912972,Student 129,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
10229215,Student 292,2311,1145,EE, 213,LEC,Electric Circuits-II,3,669139,EE,Class of 2026,L1
11689977,Student 899,2311,1281,DES, 304,SEM,Design Politics and Ethics,2,669140,CND,Class of 2022,S1
11697151,Student 971,2311,1281,DES, 304,SEM,Design Politics and Ethics,2,669140,CND,Class of 2023,S1
14391529,Student 915,2311,1281,DES, 304,SEM,Design Politics and Ethics,2,669140,CND,Class of 2023,S1
13381898,Student 818,2311,1281,DES, 304,SEM,Design Politics and Ethics,2,669140,CND,Class of 2023,S1
16391687,Student 916,2311,1281,DES, 304,SEM,Design Politics and Ethics,2,669140,CND,Class of 2023,S1
13392708,Student 927,2311,1281,DES, 304,SEM,Design Politics and Ethics,2,669140,CND,Class of 2023,S1
16892840,Student 928,2311,1281,DES, 304,SEM,Design Politics and Ethics,2,669140,CND,Class of 2023,S1
15191813,Student 918,2311,1281,DES, 304,SEM,Design Politics and Ethics,2,669140,CND,Class of 2023,S1
